"Date","Open","High","Low","Close","Volume","ticker","name"
"1992-06-26 00:00:00-04:00","0.24504847497061136","0.25963451566443396","0.23921436583697075","0.2508833408355713","224358400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-06-29 00:00:00-04:00","0.2538002984210241","0.2742211980720338","0.24796545678661813","0.2683863341808319","58732800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-06-30 00:00:00-04:00","0.2742212058232378","0.27713824835736295","0.2567173703859276","0.25963443517684937","34777600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-01 00:00:00-04:00","0.26255232869122674","0.26838643811056073","0.25380039670246707","0.26546937227249146","18316800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-02 00:00:00-04:00","0.26838643811056073","0.26838643811056073","0.2596345283786057","0.26546937227249146","13996800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-06 00:00:00-04:00","0.26255232869122674","0.26546937227249146","0.2596345283786057","0.26546937227249146","5753600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-07 00:00:00-04:00","0.26546937227249146","0.26546937227249146","0.2596345283786057","0.26546937227249146","10662400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-08 00:00:00-04:00","0.2654692769761844","0.2654692769761844","0.2567173703859276","0.25963443517684937","15500800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-09 00:00:00-04:00","0.2625522270206933","0.2683863341808319","0.25963442783795865","0.2683863341808319","3923200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-10 00:00:00-04:00","0.268386409377336","0.2742212749033505","0.2625523005825968","0.2713034749031067","11040000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-13 00:00:00-04:00","0.27130350840438955","0.277138352394104","0.26838644251841176","0.277138352394104","5996800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-14 00:00:00-04:00","0.277138352394104","0.28589028452660126","0.27422130876493117","0.277138352394104","17062400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-15 00:00:00-04:00","0.2800554442158484","0.2858903110027313","0.2771383780597228","0.2858903110027313","4992000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-16 00:00:00-04:00","0.2858901883616366","0.30922813203478594","0.28297238898255594","0.30485180020332336","17062400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-17 00:00:00-04:00","0.30631033120918627","0.32673120988113624","0.2975591587930187","0.32089710235595703","15667200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-20 00:00:00-04:00","0.319437821743144","0.3267312186404564","0.31214518157696264","0.32381415367126465","19744000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-21 00:00:00-04:00","0.32673126459121704","0.3325661298245361","0.3208971560891355","0.32673126459121704","7782400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-22 00:00:00-04:00","0.32381415367126465","0.3267312186404564","0.3150622465461544","0.32381415367126465","10892800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-23 00:00:00-04:00","0.3238142146714292","0.32964834570884705","0.3179793714163421","0.32964834570884705","10387200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-24 00:00:00-04:00","0.32381426918294387","0.33548324543982666","0.3208972254299764","0.33256620168685913","7052800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-27 00:00:00-04:00","0.33548311347238696","0.34715208513910034","0.332566070866883","0.3398587107658386","11430400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-28 00:00:00-04:00","0.3442351035599367","0.34715214668257693","0.3208971560891355","0.32673126459121704","18009600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-29 00:00:00-04:00","0.3267312879960508","0.3267312879960508","0.30339333885347575","0.31068673729896545","30848000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-30 00:00:00-04:00","0.30631032294773836","0.3121451647898603","0.30047619332311315","0.3092281222343445","11737600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-07-31 00:00:00-04:00","0.3092282045047653","0.31214524783636294","0.30339333885347575","0.31068673729896545","6886400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-03 00:00:00-04:00","0.30631047045835147","0.3179794475445538","0.30631047045835147","0.31360384821891785","4832000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-04 00:00:00-04:00","0.31506231509588206","0.3208971807781203","0.30776891661170747","0.3194378912448883","6822400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-05 00:00:00-04:00","0.3179793283763545","0.3179793283763545","0.30047622541555846","0.30631035566329956","9516800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-06 00:00:00-04:00","0.303393290539429","0.30631035566329956","0.29755918254848707","0.30631035566329956","3673600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-07 00:00:00-04:00","0.3063104202173004","0.3179793953895569","0.29755924525820415","0.3179793953895569","8825600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-10 00:00:00-04:00","0.31214526391229014","0.32381423908454654","0.3092282204304606","0.3179793953895569","5888000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-11 00:00:00-04:00","0.32381414499014793","0.32381414499014793","0.3150622380996671","0.32089710235595703","4147200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-12 00:00:00-04:00","0.315062263252484","0.3179793283763545","0.30047622541555846","0.30631035566329956","12736000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-13 00:00:00-04:00","0.30631035566329956","0.3106866878234773","0.30047622541555846","0.30631035566329956","48320000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-14 00:00:00-04:00","0.30339334307608984","0.3092282088085888","0.2858902593411973","0.28880730271339417","17849600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-17 00:00:00-04:00","0.2917243695056995","0.2946414351463318","0.2858902604812381","0.2946414351463318","2681600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-18 00:00:00-04:00","0.2858902161074457","0.2917243242263794","0.2858902161074457","0.2917243242263794","2860800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-19 00:00:00-04:00","0.2858902161074457","0.2917243242263794","0.2858902161074457","0.2917243242263794","2380800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-20 00:00:00-04:00","0.29172436834239407","0.29901776688939297","0.2829724592376982","0.28880730271339417","2489600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-21 00:00:00-04:00","0.2888072984135443","0.2888072984135443","0.28297245502471924","0.28297245502471924","2048000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-24 00:00:00-04:00","0.2858903110027313","0.28880735490204984","0.2800554442158484","0.2858903110027313","6905600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-25 00:00:00-04:00","0.2800553894391495","0.28589025508477717","0.2800553894391495","0.28297245502471924","4128000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-26 00:00:00-04:00","0.28005537390708923","0.2858902392291114","0.26838639999429387","0.28005537390708923","19385600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-27 00:00:00-04:00","0.2829725103719739","0.28880735490204984","0.2800554442158484","0.2858903110027313","6169600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-28 00:00:00-04:00","0.2858902161074457","0.2917243242263794","0.2829724164451909","0.2917243242263794","3417600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-08-31 00:00:00-04:00","0.2917243611495861","0.29464142670666227","0.28589025229223614","0.290265828371048","4441600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-01 00:00:00-04:00","0.2917243695056995","0.30047627864529525","0.2888073038650673","0.2946414351463318","2387200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-02 00:00:00-04:00","0.30047630621821175","0.3238142579202522","0.2946414621838195","0.3223557472229004","11692800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-03 00:00:00-04:00","0.3208972254299764","0.3384003114496001","0.3208972254299764","0.33256620168685913","16480000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-04 00:00:00-04:00","0.33256623872663404","0.3384003491391527","0.3296484379172937","0.33548328280448914","4249600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-08 00:00:00-04:00","0.3384002773929035","0.37049013692424615","0.33256616821730894","0.3631967604160309","17139200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-09 00:00:00-04:00","0.34715212115864846","0.3646552243660378","0.33840021344616233","0.3588210940361023","25299200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-10 00:00:00-04:00","0.35298627270836336","0.3588211156066435","0.34715214202770894","0.35590407252311707","8889600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-11 00:00:00-04:00","0.3529863689188804","0.37340725630237126","0.3529863689188804","0.36465534567832947","13036800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-14 00:00:00-04:00","0.37049005206715413","0.38507608952507916","0.36757300927587855","0.382159024477005","13068800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-15 00:00:00-04:00","0.3763241972434917","0.3836175723734939","0.3588210940361023","0.3588210940361023","18099200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-16 00:00:00-04:00","0.34423518927479263","0.3559041659157784","0.34131738869438016","0.3471522331237793","14963200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-17 00:00:00-04:00","0.3500692877064828","0.35298635371625625","0.3267313351927173","0.33256620168685913","13459200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-18 00:00:00-04:00","0.3267313048231799","0.3325661707749734","0.31214526391229014","0.3179793953895569","17260800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-21 00:00:00-04:00","0.3208973123781754","0.3500693825589517","0.3121453775028942","0.34423527121543884","24012800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-22 00:00:00-04:00","0.34423507825048016","0.36173815920107005","0.33840021344616233","0.3588210940361023","19206400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-23 00:00:00-04:00","0.3588211156066435","0.3588211156066435","0.3413172991294288","0.35590407252311707","26912000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-24 00:00:00-04:00","0.3588210940361023","0.36173815920107005","0.35006918632361617","0.3588210940361023","5459200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-25 00:00:00-04:00","0.35590407252311707","0.3646552462872979","0.35298627270836336","0.35590407252311707","12102400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-28 00:00:00-04:00","0.3588211666651531","0.3763242734153492","0.35590412316654557","0.37486574053764343","7532800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-29 00:00:00-04:00","0.3704901823801933","0.37632431452838916","0.3588212058659967","0.36027973890304565","9593600","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-09-30 00:00:00-04:00","0.3588211796948219","0.3646553114174964","0.35298633575439453","0.35298633575439453","11123200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-01 00:00:00-04:00","0.35882129517742106","0.35882129517742106","0.3413174699404824","0.34423527121543884","4556800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-02 00:00:00-04:00","0.34131741547381617","0.3442352162831565","0.32673137158263016","0.33548328280448914","5926400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-05 00:00:00-04:00","0.3179793342322008","0.3384002149105072","0.31506226905461016","0.3384002149105072","12755200","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-06 00:00:00-04:00","0.34423521604474633","0.34423521604474633","0.3325662384963055","0.34131741523742676","6022400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-07 00:00:00-04:00","0.34131737745937346","0.34131737745937346","0.33256620168685913","0.33256620168685913","3692800","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-08 00:00:00-04:00","0.33548328257214033","0.34131741523742676","0.3325662384963055","0.34131741523742676","2470400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-09 00:00:00-04:00","0.34131736995173106","0.34131736995173106","0.33256619437170826","0.33402472734451294","2432000","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-12 00:00:00-04:00","0.33256621263380687","0.3471522331237793","0.33256621263380687","0.3471522331237793","4134400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-13 00:00:00-04:00","0.34715220403172","0.35298633575439453","0.3413173600912926","0.35298633575439453","4390400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-14 00:00:00-04:00","0.3529863653353659","0.3559041659157784","0.34423518927479263","0.3471522331237793","4742400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-15 00:00:00-04:00","0.34423523334209755","0.35298641052295354","0.3384003659089406","0.3500693440437317","2950400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-16 00:00:00-04:00","0.35006923060263356","0.36465527048999175","0.34423512179156174","0.3617382049560547","8774400","SBUX","Starbucks Corporation (SBUX) Historical Data"
"1992-10-19 00:00:00-04:00","0.36465519430197757","0.379241943359375","0.3588210644530379","0.379241943359375","14745600","SBUX","Starbucks Corporation (SBUX) Historical Data"
